ticker,date,open,high,low,close,volume
BAC,2021-04-01,231.64,248.42,223.93,246.82,146008556
BAC,2021-04-08,248.56,253.77,245.72,246.56,88251101
BAC,2021-04-15,247.78,255.83,243.91,248.84,157575634
BAC,2021-04-22,253.48,255.27,243.88,245.1,8314918
BAC,2021-05-01,244.32,251.12,239.66,247.99,147146160
BAC,2021-05-08,248.47,264.95,239.46,257.8,143876148
BAC,2021-05-15,256.44,278.96,250.2,275.18,75749369
BAC,2021-05-22,272.72,274.78,260.63,269.58,141401268
BAC,2021-06-01,266.01,281.08,256.73,277.63,21194341
BAC,2021-06-08,272.97,303.02,268.77,291.67,160150420
BAC,2021-06-15,294.42,315.51,290.9,306.31,46402341
BAC,2021-06-22,309.37,340.89,307.8,330.4,39689045
BAC,2021-07-01,329.26,341.28,316.88,323.61,145042472
BAC,2021-07-08,319.89,332.08,311.89,327.7,111202605
BAC,2021-07-15,324.78,333.86,314.57,319.97,2388928
BAC,2021-07-22,318.74,320.58,303.44,309.7,155091902
BAC,2021-08-01,308.17,333.51,307.09,321.14,106571738
BAC,2021-08-08,324.13,339.25,311.56,334.5,130322542
BAC,2021-08-15,340.86,345.73,339.24,341.84,1183209
BAC,2021-08-22,336.78,348.79,310.48,318.93,101520579
BAC,2021-09-01,312.94,314.23,293.3,302.69,139664941
BAC,2021-09-08,303.45,317.54,301.36,305.49,117391214
BAC,2021-09-15,305.03,316.35,298.62,304.56,149077090
BAC,2021-09-22,300.97,308.36,287.27,288.64,6952206
BAC,2021-10-01,292.08,314.43,286.29,306.56,179157756
BAC,2021-10-08,303.08,314.61,297.05,299.9,116414498
BAC,2021-10-15,295.01,307.55,287.49,301.5,113335100
BAC,2021-10-22,300.0,302.39,283.26,292.31,43646117
BAC,2021-11-01,295.12,295.97,277.15,279.38,167747496
BAC,2021-11-08,275.48,278.98,252.84,263.23,108999828
BAC,2021-11-15,268.39,287.3,263.35,276.47,110145128
BAC,2021-11-22,276.89,297.04,270.13,293.82,36089765
BAC,2021-12-01,288.9,300.18,276.41,279.53,145278519
BAC,2021-12-08,281.57,298.18,278.4,292.52,101112958
BAC,2021-12-15,286.82,289.44,264.48,275.36,125221078
BAC,2021-12-22,273.26,279.04,263.01,271.17,7110737
BAC,2022-01-01,266.67,291.33,261.51,280.33,131834942
BAC,2022-01-08,277.4,281.95,265.55,270.29,76907591
BAC,2022-01-15,270.44,275.2,267.17,272.7,165809280
BAC,2022-01-22,271.1,287.84,265.92,278.05,95689066
BAC,2022-02-01,283.57,291.91,277.38,281.13,99380778
BAC,2022-02-08,275.57,279.51,264.67,271.15,48162067
BAC,2022-02-15,271.34,277.75,260.58,262.26,29345238
BAC,2022-02-22,265.02,266.55,262.07,264.68,169475382
BAC,2022-03-01,259.65,279.73,249.69,273.67,28103891
BAC,2022-03-08,275.11,293.19,265.07,286.27,92447501
BAC,2022-03-15,283.47,284.7,258.22,267.83,165639594
BAC,2022-03-22,270.47,279.82,250.74,255.63,96174614
BAC,2022-04-01,252.13,255.97,231.99,240.09,148031559
BAC,2022-04-08,237.03,255.74,228.35,247.12,10866728
BAC,2022-04-15,246.82,254.49,231.68,232.52,47406579
BAC,2022-04-22,236.24,243.44,234.99,242.31,30809278
BAC,2022-05-01,246.01,260.1,239.61,258.04,124159942
BAC,2022-05-08,260.28,267.64,253.45,266.74,135095814
BAC,2022-05-15,263.9,272.0,247.04,253.24,140985022
BAC,2022-05-22,255.36,261.08,243.86,253.78,157143151
BAC,2022-06-01,250.51,268.8,246.78,267.93,49027481
BAC,2022-06-08,272.63,281.39,256.81,266.51,4373866
BAC,2022-06-15,267.86,291.15,265.12,286.05,12397896
BAC,2022-06-22,288.57,293.79,284.39,290.81,158149328
BAC,2022-07-01,290.28,302.28,286.07,294.79,36019304
BAC,2022-07-08,297.37,318.24,285.8,315.75,54847939
BAC,2022-07-15,317.55,331.78,313.39,320.47,38859368
BAC,2022-07-22,321.11,351.22,310.03,341.92,17132952
BAC,2022-08-01,346.83,360.41,340.44,359.82,173998055
BAC,2022-08-08,366.7,376.03,340.7,346.71,60056461
BAC,2022-08-15,347.03,355.35,336.2,354.42,93923288
BAC,2022-08-22,354.39,373.74,350.19,367.9,167099785
BAC,2022-09-01,363.08,375.61,340.33,351.68,50992853
BAC,2022-09-08,357.62,369.49,335.33,337.81,51778271
BAC,2022-09-15,339.23,340.74,316.75,325.95,83874558
BAC,2022-09-22,331.52,345.75,325.77,338.27,80609855
BAC,2022-10-01,337.02,340.01,323.31,329.56,21273881
BAC,2022-10-08,325.76,353.54,316.39,347.37,32052292
BAC,2022-10-15,348.83,374.75,346.28,363.96,73272456
BAC,2022-10-22,360.25,371.03,348.49,368.33,161534015
BAC,2022-11-01,367.12,376.82,360.26,367.76,85888165
BAC,2022-11-08,364.7,366.34,358.16,361.58,138621616
BAC,2022-11-15,364.12,365.47,344.35,347.79,10788581
BAC,2022-11-22,353.71,358.65,327.87,336.46,161349454
BAC,2022-12-01,331.18,356.74,320.45,345.64,59638614
BAC,2022-12-08,349.68,359.87,341.17,343.35,154999472
BAC,2022-12-15,337.42,353.43,331.99,348.49,52377905
BAC,2022-12-22,353.55,389.07,348.0,376.58,151511695
BAC,2023-01-01,371.99,379.74,345.57,350.51,84686117
BAC,2023-01-08,345.2,368.99,337.26,357.17,25507221
BAC,2023-01-15,364.14,386.9,354.81,382.13,155348300
BAC,2023-01-22,385.93,387.39,355.9,363.04,82599400
BAC,2023-02-01,364.68,391.97,353.26,377.8,133089598
BAC,2023-02-08,372.53,380.99,358.55,368.6,53659749
BAC,2023-02-15,362.2,366.26,348.3,352.84,144511698
BAC,2023-02-22,350.78,381.53,344.02,378.49,118751640
BAC,2023-03-01,377.75,387.42,366.18,380.16,53259809
BAC,2023-03-08,382.27,395.6,357.27,368.32,122056302
BAC,2023-03-15,363.98,394.48,358.22,387.38,116445745
BAC,2023-03-22,382.74,399.44,381.54,396.42,78059889
BAC,2023-04-01,401.23,413.78,388.95,394.83,164614777
BAC,2023-04-08,388.03,402.75,360.08,368.23,39647765
BAC,2023-04-15,364.08,376.41,351.01,364.65,91529110
BAC,2023-04-22,359.02,361.67,333.39,340.16,23990083
BAC,2023-05-01,340.46,357.93,333.18,349.42,59496441
BAC,2023-05-08,348.62,364.19,346.47,361.68,38645642
BAC,2023-05-15,358.69,369.38,344.76,347.04,15801921
BAC,2023-05-22,341.77,378.98,328.74,364.67,64513984
BAC,2023-06-01,368.76,372.21,347.71,348.22,1512391
BAC,2023-06-08,347.79,368.49,336.53,365.95,76941262
BAC,2023-06-15,368.0,394.42,354.96,389.87,75157723
BAC,2023-06-22,387.36,390.74,355.11,367.39,76039555
BAC,2023-07-01,367.96,379.67,362.75,378.47,142389116
BAC,2023-07-08,376.31,387.57,342.04,354.37,41687225
BAC,2023-07-15,356.48,379.97,347.56,375.87,14626273
BAC,2023-07-22,378.91,415.24,376.14,406.6,53956255
BAC,2023-08-01,414.27,426.49,386.52,400.84,94308886
BAC,2023-08-08,403.5,412.05,377.3,390.94,58441439
BAC,2023-08-15,395.34,397.04,378.47,385.1,29464434
BAC,2023-08-22,389.01,425.8,382.62,419.24,77442001
BAC,2023-09-01,417.34,427.3,411.72,412.81,140437663
BAC,2023-09-08,415.31,431.83,411.28,416.04,149259202
BAC,2023-09-15,415.82,462.43,410.42,447.32,49361473
BAC,2023-09-22,441.38,470.89,430.27,465.67,2970914
BAC,2023-10-01,474.49,507.95,461.28,491.45,138306978
BAC,2023-10-08,497.24,526.53,477.54,513.66,99534953
BAC,2023-10-15,508.03,554.7,505.95,540.44,124635858
BAC,2023-10-22,534.73,571.62,514.41,550.7,149709566
BAC,2023-11-01,547.15,579.39,532.62,569.03,112220278
BAC,2023-11-08,562.29,566.99,520.56,528.86,7729168
BAC,2023-11-15,525.58,537.67,512.5,525.16,7871505
BAC,2023-11-22,523.87,568.89,520.55,549.91,27698256
BAC,2023-12-01,555.81,592.53,543.83,590.9,4902383
BAC,2023-12-08,586.89,607.33,567.65,578.02,48158486
BAC,2023-12-15,579.79,588.45,533.33,555.4,28410940
BAC,2023-12-22,565.47,607.16,555.68,594.33,73369105
BAC,2024-01-01,587.05,596.7,584.52,590.85,29773647
BAC,2024-01-08,581.37,599.79,550.68,559.45,145868046
BAC,2024-01-15,568.26,634.82,563.68,610.49,57922537
BAC,2024-01-22,617.73,669.2,612.15,666.68,139859352
BAC,2024-02-01,675.46,683.26,631.98,644.0,102452871
BAC,2024-02-08,643.23,652.13,641.83,649.61,156552463
BAC,2024-02-15,654.3,701.05,648.58,693.8,43904426
BAC,2024-02-22,705.61,723.57,637.91,664.32,98258743
BAC,2024-03-01,656.69,706.6,646.54,695.43,40923194
BAC,2024-03-08,697.18,729.36,671.96,709.4,165105594
BAC,2024-03-15,710.64,715.53,673.52,674.89,25148125
BAC,2024-03-22,661.7,683.04,612.52,623.56,126031124
BAC,2024-04-01,634.76,669.02,620.7,667.3,128776432
BAC,2024-04-08,667.02,683.17,628.17,648.45,121382356
BAC,2024-04-15,659.71,716.96,639.2,692.02,55339401
BAC,2024-04-22,687.78,702.43,636.94,653.29,51480807
BAC,2024-05-01,652.57,669.56,641.32,650.5,109048628
BAC,2024-05-08,651.56,672.79,645.11,660.0,50192014
BAC,2024-05-15,654.59,663.16,642.52,648.8,126095502
BAC,2024-05-22,639.84,688.28,632.92,663.94,28100249
BAC,2024-06-01,654.56,691.24,628.89,684.79,165239245
BAC,2024-06-08,692.71,719.06,672.72,716.11,135171147
BAC,2024-06-15,713.77,794.69,710.37,767.64,64443079
BAC,2024-06-22,770.84,786.71,753.84,777.39,47462563
BAC,2024-07-01,777.27,804.68,714.68,734.31,54084814
BAC,2024-07-08,724.1,760.5,708.87,737.61,107095187
BAC,2024-07-15,740.25,807.21,731.16,795.12,5711231
BAC,2024-07-22,810.58,812.29,741.54,768.83,141259448
BAC,2024-08-01,756.53,810.26,732.21,806.46,36726052
BAC,2024-08-08,810.72,874.4,786.24,863.77,53977418
BAC,2024-08-15,866.26,874.83,802.3,821.45,156401835
BAC,2024-08-22,823.94,847.33,787.79,813.83,82334123
BAC,2024-09-01,804.09,829.98,755.62,761.1,19899860
BAC,2024-09-08,761.94,787.53,715.28,741.09,11829134
BAC,2024-09-15,748.31,773.9,738.04,746.39,11052452
BAC,2024-09-22,753.85,815.59,741.78,811.88,153807124
BAC,2024-10-01,799.68,807.86,775.45,776.26,163807669
BAC,2024-10-08,786.43,810.81,784.34,805.64,18571762
BAC,2024-10-15,814.33,835.9,780.0,787.07,83678198
BAC,2024-10-22,788.41,806.88,736.13,757.61,25897559
BAC,2024-11-01,765.09,804.25,757.62,778.45,99762676
BAC,2024-11-08,792.91,860.34,770.16,848.27,77051569
BAC,2024-11-15,841.28,898.28,830.8,873.56,97104753
BAC,2024-11-22,876.81,902.1,860.36,868.48,52806368
BAC,2024-12-01,863.3,874.87,854.66,859.7,92214375
BAC,2024-12-08,850.96,873.36,834.18,856.85,112968128
BAC,2024-12-15,848.14,864.69,824.95,832.18,157245410
BAC,2024-12-22,847.49,872.57,818.27,869.84,46845505
BAC,2025-01-01,867.18,894.92,816.72,822.47,122600233
BAC,2025-01-08,814.93,855.96,795.87,848.06,94454461
BAC,2025-01-15,862.88,873.23,807.4,814.22,124550022
BAC,2025-01-22,806.09,867.88,779.94,863.4,83059648
BAC,2025-02-01,867.32,920.04,847.85,886.69,130501370
BAC,2025-02-08,888.25,921.48,861.53,886.16,30479793
BAC,2025-02-15,878.62,909.52,852.96,906.69,130882692
BAC,2025-02-22,896.75,914.04,850.54,874.67,124063652
BAC,2025-03-01,873.8,939.34,862.49,920.15,36079584
BAC,2025-03-08,903.37,923.97,879.41,895.42,175206117
BAC,2025-03-15,894.81,920.75,891.57,904.17,106258326
BAC,2025-03-22,915.68,984.07,897.2,973.23,122386527
BAC,2025-04-01,962.2,966.12,943.99,950.41,125953470
BAC,2025-04-08,933.02,985.92,900.91,957.16,165849039
BAC,2025-04-15,952.17,978.64,922.06,974.48,16512957
BAC,2025-04-22,991.1,1013.39,959.39,965.97,117190429
BAC,2025-05-01,964.18,974.21,910.94,926.55,110719967
BAC,2025-05-08,928.78,1014.71,921.96,977.26,167457663
BAC,2025-05-15,961.66,973.42,930.79,945.24,73703528
BAC,2025-05-22,929.12,934.12,894.36,921.65,92642811
BAC,2025-06-01,924.68,944.19,874.41,910.37,179243973
BAC,2025-06-08,897.69,994.95,881.38,957.76,159507637
BAC,2025-06-15,963.07,1040.63,928.29,1027.32,163329109
BAC,2025-06-22,1023.33,1031.71,972.47,1012.77,136502375
BAC,2025-07-01,1003.69,1042.52,980.01,989.5,110988361
BAC,2025-07-08,981.58,1041.3,971.95,1029.01,82561936
BAC,2025-07-15,1040.9,1144.3,1039.36,1121.98,149969634
BAC,2025-07-22,1120.81,1174.08,1080.4,1132.82,115838283
BAC,2025-08-01,1145.53,1188.01,1101.44,1163.54,73108103
BAC,2025-08-08,1144.85,1239.44,1138.31,1210.8,98676567
BAC,2025-08-15,1227.7,1266.18,1186.48,1229.23,151114437
BAC,2025-08-22,1219.52,1318.97,1182.3,1316.14,58525871
BAC,2025-09-01,1341.85,1379.11,1281.75,1324.57,141496096
BAC,2025-09-08,1335.92,1378.15,1308.77,1334.47,131984719
BAC,2025-09-15,1357.95,1435.63,1307.96,1431.23,117410155
BAC,2025-09-22,1424.49,1506.08,1397.68,1498.49,16804225
BAC,2025-10-01,1469.94,1526.12,1419.4,1511.23,30547263
BAC,2025-10-08,1517.53,1569.04,1514.71,1557.7,24924785
BAC,2025-10-15,1580.35,1683.87,1573.98,1661.71,116648834
BAC,2025-10-22,1689.44,1746.99,1599.0,1620.1,7704511
BAC,2025-11-01,1602.48,1654.66,1592.75,1644.81,123541718
BAC,2025-11-08,1621.8,1642.62,1556.29,1561.1,107887546
BAC,2025-11-15,1555.93,1702.78,1504.81,1656.83,86069063
BAC,2025-11-22,1627.79,1688.27,1613.35,1677.27,16184471
BAC,2025-12-01,1674.94,1715.97,1537.63,1581.25,77062739
BAC,2025-12-08,1586.27,1608.31,1556.02,1578.32,103195840
BAC,2025-12-15,1557.63,1582.95,1461.97,1519.39,143413231
BAC,2025-12-22,1542.12,1592.27,1416.44,1474.39,124491393
WFC,2021-01-01,326.36,362.22,313.94,350.85,1604199
WFC,2021-01-08,355.61,372.53,341.81,359.43,161528105
WFC,2021-01-15,356.54,383.18,355.57,371.7,23896725
WFC,2021-01-22,372.0,409.76,364.04,401.27,35391063
WFC,2021-02-01,401.37,442.47,399.89,427.46,50144265
WFC,2021-02-08,419.89,451.42,408.75,439.82,125922471
WFC,2021-02-15,445.21,454.46,426.23,428.71,20027521
WFC,2021-02-22,427.5,437.37,417.37,418.4,108756993
WFC,2021-03-01,417.44,420.94,410.7,412.85,47098656
WFC,2021-03-08,406.05,418.7,396.71,412.26,71610648
WFC,2021-03-15,412.6,431.22,404.65,424.0,173469754
WFC,2021-03-22,416.28,430.12,412.8,426.47,102170440
WFC,2021-04-01,427.36,447.56,418.09,435.25,17127707
WFC,2021-04-08,443.05,465.39,434.66,450.4,134128062
WFC,2021-04-15,446.97,463.28,445.58,460.0,36155363
WFC,2021-04-22,464.28,484.07,452.21,475.0,145239882
WFC,2021-05-01,481.22,484.41,469.35,478.36,107374998
WFC,2021-05-08,484.34,506.66,468.82,495.3,51004466
WFC,2021-05-15,488.67,501.21,456.22,467.84,146217445
WFC,2021-05-22,474.54,528.77,461.64,512.08,175627020
WFC,2021-06-01,510.01,521.07,485.91,497.34,133009127
WFC,2021-06-08,489.71,500.06,457.11,461.66,114260678
WFC,2021-06-15,456.65,474.79,437.96,445.25,69452906
WFC,2021-06-22,450.09,461.35,426.4,434.22,82672064
WFC,2021-07-01,438.52,451.9,424.69,436.65,146792217
WFC,2021-07-08,433.49,468.86,426.39,458.28,120065131
WFC,2021-07-15,466.15,490.96,447.5,473.23,23370829
WFC,2021-07-22,464.44,473.59,433.58,447.4,157664693
WFC,2021-08-01,454.0,497.88,441.32,486.93,72757120
WFC,2021-08-08,486.39,498.75,478.36,491.85,106391749
WFC,2021-08-15,499.03,531.61,497.63,518.44,177079534
WFC,2021-08-22,527.49,529.7,497.38,511.52,121504610
WFC,2021-09-01,501.3,511.07,478.49,486.79,98080916
WFC,2021-09-08,487.19,493.36,463.05,467.01,176729903
WFC,2021-09-15,474.25,481.58,433.82,451.46,83642098
WFC,2021-09-22,446.28,458.99,423.99,439.2,160094871
WFC,2021-10-01,436.17,464.81,433.15,453.94,74592993
WFC,2021-10-08,448.96,466.25,408.03,422.83,91662818
WFC,2021-10-15,430.13,457.32,414.45,440.46,71024306
WFC,2021-10-22,447.45,452.89,431.12,446.93,3960243
WFC,2021-11-01,451.15,475.43,439.0,468.4,41887662
WFC,2021-11-08,462.14,479.49,456.4,469.6,51382413
WFC,2021-11-15,467.96,471.44,437.32,449.2,136628705
WFC,2021-11-22,445.84,470.9,434.18,459.27,23052434
WFC,2021-12-01,464.07,477.33,427.63,442.49,101485135
WFC,2021-12-08,450.33,472.25,436.67,456.23,14601795
WFC,2021-12-15,459.51,466.96,422.31,432.82,125813933
WFC,2021-12-22,438.55,465.68,436.9,455.05,40985510
WFC,2022-01-01,458.03,460.42,419.64,432.81,117363135
WFC,2022-01-08,437.01,455.82,427.68,452.79,13095040
WFC,2022-01-15,450.45,477.45,447.97,469.81,159911446
WFC,2022-01-22,472.74,504.2,458.68,491.22,156730036
WFC,2022-02-01,497.36,551.79,488.03,537.09,165350757
WFC,2022-02-08,544.54,565.28,523.67,548.35,164680445
WFC,2022-02-15,539.45,557.94,498.44,517.75,88727806
WFC,2022-02-22,520.99,523.55,505.71,519.83,151611840
WFC,2022-03-01,523.87,554.47,515.92,534.84,67797414
WFC,2022-03-08,525.45,541.11,520.6,529.55,167381625
WFC,2022-03-15,531.51,586.24,525.33,567.0,34776468
WFC,2022-03-22,557.89,579.95,536.53,576.42,36129671
WFC,2022-04-01,587.66,602.63,545.7,554.07,86516124
WFC,2022-04-08,555.61,566.53,520.04,522.69,81633532
WFC,2022-04-15,519.92,539.63,497.65,504.11,23049152
WFC,2022-04-22,511.88,517.55,503.02,509.87,62292730
WFC,2022-05-01,515.99,571.78,512.36,553.74,83027822
WFC,2022-05-08,547.15,598.6,546.04,577.15,50581323
WFC,2022-05-15,585.09,593.21,584.38,588.46,28042474
WFC,2022-05-22,577.75,604.23,561.77,582.8,67790110
WFC,2022-06-01,587.19,593.19,534.61,552.72,87259029
WFC,2022-06-08,553.8,593.11,540.49,580.23,100914139
WFC,2022-06-15,581.95,584.67,572.96,574.81,108243884
WFC,2022-06-22,577.05,579.14,539.93,553.44,115957730
WFC,2022-07-01,543.29,551.95,521.8,547.26,146244423
WFC,2022-07-08,557.14,578.35,556.43,559.41,52395914
WFC,2022-07-15,548.96,586.47,546.59,568.2,126385624
WFC,2022-07-22,567.02,573.94,535.92,536.71,175172945
WFC,2022-08-01,534.04,552.43,529.5,543.91,110464683
WFC,2022-08-08,537.11,543.1,506.78,511.76,121186106
WFC,2022-08-15,518.78,578.72,511.26,557.84,136392752
WFC,2022-08-22,559.4,587.39,555.24,566.18,61199790
WFC,2022-09-01,560.62,603.65,557.01,602.04,76094472
WFC,2022-09-08,613.64,629.54,599.09,614.03,157435710
WFC,2022-09-15,612.23,639.5,608.48,619.85,16366150
WFC,2022-09-22,623.84,625.23,603.6,615.84,137486585
WFC,2022-10-01,613.09,626.2,564.16,587.59,46530711
WFC,2022-10-08,580.79,583.23,539.1,561.41,139170329
WFC,2022-10-15,559.57,625.34,544.79,603.28,129389342
WFC,2022-10-22,610.05,656.75,606.16,633.85,133414862
WFC,2022-11-01,644.35,658.78,606.73,628.66,157630189
WFC,2022-11-08,620.46,668.2,613.97,649.61,28522832
WFC,2022-11-15,638.68,689.25,623.49,670.92,123657701
WFC,2022-11-22,673.9,738.99,669.61,716.1,17176379
WFC,2022-12-01,711.81,722.8,705.76,712.43,95242374
WFC,2022-12-08,723.44,732.61,679.84,690.69,79706938
WFC,2022-12-15,691.85,749.47,677.91,730.81,162383272
WFC,2022-12-22,741.98,751.51,698.02,727.06,177433793
WFC,2023-01-01,738.11,773.95,718.39,762.12,112511706
WFC,2023-01-08,775.18,781.06,718.22,741.26,85322903
WFC,2023-01-15,733.9,747.52,696.49,714.97,17403227
WFC,2023-01-22,727.76,750.42,696.1,707.16,76623394
WFC,2023-02-01,701.21,762.65,675.77,752.57,143428522
WFC,2023-02-08,749.05,784.51,720.28,781.4,91869314
WFC,2023-02-15,777.42,792.75,743.84,751.19,4343423
WFC,2023-02-22,742.44,826.91,739.82,798.23,3557661
WFC,2023-03-01,806.89,812.96,790.39,792.75,129830875
WFC,2023-03-08,787.7,789.66,721.25,744.15,37937179
WFC,2023-03-15,740.1,774.07,715.42,745.1,109071531
WFC,2023-03-22,737.98,761.07,707.89,717.92,8265695
WFC,2023-04-01,724.88,747.1,682.34,689.71,67208840
WFC,2023-04-08,683.04,689.76,643.84,658.36,176926843
WFC,2023-04-15,663.67,716.99,651.03,692.67,100300027
WFC,2023-04-22,699.8,734.85,682.68,714.91,78777857
WFC,2023-05-01,704.39,722.32,692.51,719.99,108066197
WFC,2023-05-08,707.81,713.56,652.13,675.84,74946535
WFC,2023-05-15,686.26,725.26,671.01,721.5,104982641
WFC,2023-05-22,728.08,740.71,682.0,708.93,109960507
WFC,2023-06-01,719.65,757.77,716.56,744.4,26365984
WFC,2023-06-08,753.45,779.6,710.81,727.31,139475301
WFC,2023-06-15,720.18,741.81,695.64,723.12,64116545
WFC,2023-06-22,730.12,733.12,698.18,719.3,51567190
WFC,2023-07-01,730.54,751.59,712.74,715.64,37085120
WFC,2023-07-08,707.21,728.85,701.92,703.67,10895999
WFC,2023-07-15,715.04,781.45,699.81,770.25,38479423
WFC,2023-07-22,761.91,786.11,731.47,732.39,72849592
WFC,2023-08-01,726.61,742.38,705.97,722.28,156960049
WFC,2023-08-08,724.65,744.12,690.81,717.58,23925876
WFC,2023-08-15,722.69,793.17,702.66,769.66,170411691
WFC,2023-08-22,776.71,794.76,718.18,738.89,149137026
WFC,2023-09-01,752.47,794.32,749.87,770.32,7787905
WFC,2023-09-08,774.25,791.77,743.77,749.62,123863932
WFC,2023-09-15,763.72,788.82,734.66,741.18,102984946
WFC,2023-09-22,740.34,751.87,713.49,730.97,95240310
WFC,2023-10-01,721.62,774.51,694.78,756.28,149232364
WFC,2023-10-08,745.8,802.19,719.23,787.59,2513231
WFC,2023-10-15,781.38,847.48,770.81,832.95,102749183
WFC,2023-10-22,820.01,836.68,814.58,822.46,162721100
WFC,2023-11-01,835.71,906.9,816.91,884.46,96274732
WFC,2023-11-08,877.54,969.91,874.2,934.15,96490066
WFC,2023-11-15,951.76,976.56,948.47,964.39,75831446
WFC,2023-11-22,959.81,992.31,926.34,941.21,93515406
WFC,2023-12-01,954.11,963.26,895.96,921.09,162893660
WFC,2023-12-08,921.46,968.52,920.12,939.08,11475386
WFC,2023-12-15,939.23,957.3,928.42,951.1,156390720
WFC,2023-12-22,963.49,1008.63,940.02,1005.31,18074465
WFC,2024-01-01,1020.07,1104.06,1012.56,1092.06,150562924
WFC,2024-01-08,1078.85,1180.43,1038.86,1135.59,57091611
WFC,2024-01-15,1156.2,1219.02,1115.18,1195.85,135234499
WFC,2024-01-22,1212.56,1257.36,1202.47,1218.43,178463028
WFC,2024-02-01,1194.4,1269.93,1162.06,1265.94,125287972
WFC,2024-02-08,1269.45,1352.58,1260.9,1308.68,173161483
WFC,2024-02-15,1308.31,1345.11,1277.77,1298.05,123288968
WFC,2024-02-22,1300.17,1340.71,1253.68,1336.29,110349076
WFC,2024-03-01,1331.8,1351.29,1283.35,1334.61,36570694
WFC,2024-03-08,1328.01,1370.66,1281.89,1314.65,137738839
WFC,2024-03-15,1298.03,1342.37,1295.32,1307.97,20350955
WFC,2024-03-22,1314.06,1404.7,1271.24,1364.01,163431305
WFC,2024-04-01,1364.02,1485.99,1345.01,1437.68,122899571
WFC,2024-04-08,1438.57,1524.18,1412.75,1465.63,96380691
WFC,2024-04-15,1451.89,1485.18,1408.14,1429.67,60450554
WFC,2024-04-22,1417.28,1449.16,1314.94,1338.6,121142584
WFC,2024-05-01,1325.39,1372.69,1236.89,1284.21,2536655
WFC,2024-05-08,1277.58,1297.55,1170.18,1210.23,117643202
WFC,2024-05-15,1210.15,1247.07,1200.33,1217.17,135926459
WFC,2024-05-22,1216.78,1280.21,1181.46,1275.37,37252801
WFC,2024-06-01,1299.32,1391.29,1284.25,1361.18,84118026
WFC,2024-06-08,1346.52,1360.01,1287.45,1289.67,46032722
WFC,2024-06-15,1307.86,1429.84,1269.92,1395.65,137852038
WFC,2024-06-22,1385.39,1445.37,1339.68,1398.84,143190450
WFC,2024-07-01,1382.0,1513.02,1334.77,1489.83,78650287
WFC,2024-07-08,1474.45,1491.47,1440.61,1470.85,99856304
WFC,2024-07-15,1462.09,1584.69,1416.93,1564.29,42411507
WFC,2024-07-22,1593.59,1768.68,1570.79,1707.49,132076709
WFC,2024-08-01,1722.15,1767.49,1650.66,1673.44,42006849
WFC,2024-08-08,1674.08,1750.19,1607.99,1697.85,134396112
WFC,2024-08-15,1703.41,1827.84,1638.83,1770.0,106158092
WFC,2024-08-22,1779.16,1940.88,1768.74,1886.8,110413255
WFC,2024-09-01,1864.11,1930.87,1807.84,1927.55,98526902
WFC,2024-09-08,1915.33,1990.4,1866.76,1954.16,126169673
WFC,2024-09-15,1945.01,2072.93,1939.36,2004.79,9582778
WFC,2024-09-22,2024.87,2209.27,2021.32,2129.09,120865827
WFC,2024-10-01,2150.39,2160.51,2044.04,2083.93,113141087
WFC,2024-10-08,2124.54,2308.16,2042.13,2221.29,84418304
WFC,2024-10-15,2218.56,2312.92,2140.35,2259.68,35515211
WFC,2024-10-22,2300.54,2307.13,2167.53,2241.84,23197781
WFC,2024-11-01,2251.87,2340.39,2118.98,2154.78,56981668
WFC,2024-11-08,2148.5,2358.33,2109.55,2285.64,155659438
WFC,2024-11-15,2316.97,2378.91,2226.84,2270.36,159914108
WFC,2024-11-22,2296.43,2372.38,2204.86,2210.86,94224748
WFC,2024-12-01,2175.73,2242.32,2016.17,2056.93,63848809
WFC,2024-12-08,2077.98,2134.25,1988.4,2063.09,28941305
WFC,2024-12-15,2030.2,2118.06,1968.13,2081.12,124780093
WFC,2024-12-22,2041.97,2075.59,1877.36,1943.15,74835535
WFC,2025-01-01,1923.52,1972.15,1866.08,1928.77,34767836
WFC,2025-01-08,1935.67,2041.08,1861.21,1970.35,146415762
WFC,2025-01-15,1968.03,2014.62,1850.32,1878.22,47594895
WFC,2025-01-22,1879.28,1958.9,1835.22,1890.71,171740611
WFC,2025-02-01,1900.83,1925.78,1830.12,1838.87,157898495
WFC,2025-02-08,1834.59,1991.21,1790.24,1942.6,111696944
WFC,2025-02-15,1939.39,2056.18,1918.81,2023.51,10830662
WFC,2025-02-22,2037.96,2108.09,1933.73,1944.9,6704774
WFC,2025-03-01,1921.68,2025.58,1855.08,1996.23,132903885
WFC,2025-03-08,1985.63,2020.84,1949.34,2009.42,17490134
WFC,2025-03-15,2040.89,2098.89,1867.07,1919.2,144241102
WFC,2025-03-22,1939.04,1992.22,1843.4,1877.95,125154769
WFC,2025-04-01,1904.91,1993.54,1894.89,1936.12,104330119
WFC,2025-04-08,1931.75,2001.05,1890.82,1944.54,136365335
WFC,2025-04-15,1928.78,1962.86,1901.29,1930.27,155203992
WFC,2025-04-22,1926.41,2025.25,1905.81,1965.67,82637842
WFC,2025-05-01,1994.03,2154.91,1955.65,2146.67,153379822
WFC,2025-05-08,2145.92,2155.15,1975.98,2046.48,173612436
WFC,2025-05-15,2022.42,2066.59,1923.98,1945.53,33846664
